id,url,cheers_matches,entreq_matches,moose_matches,cherries_matches,arrive_matches,arrive_domain_matches,care_matches,care_domain_matches,prisma_matches,coreq_matches,consort_matches,consort_domain_matches,agree_matches,agree_domain_matches,EQUATOR_matches,EQUATOR_domain_domain_matches,cheers,entreq,moose,cherries,arrive,care,prisma,coreq,consort,agree,EQUATOR,Guidelines,title,languages,publisher,publication_types,mesh_headings,urls_raw,is_periodical,is_english,urls
101206716,https://academic.oup.com/crawlprevention/governor?content=%2fjournals%2fpages%2fauthors%2fpreparing_your_manuscript,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Acta biochimica et biophysica Sinica.,['eng'],"['Shanghai Scientific and Technical Publishers,', 'Oxford University Press']",['Periodical'],"['Biochemistry', 'Biophysics']",['https://academic.oup.com/abbs'],True,True,['https://academic.oup.com/abbs']
101575075,https://pubs.acs.org/page/4authors/submission/howtosubmit.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS synthetic biology.,['eng'],"['American Chemical Society,']",['Periodical'],"['Genetic Engineering', 'Synthetic Biology']",['http://pubs.acs.org/journal/asbcd6'],True,True,['http://pubs.acs.org/journal/asbcd6']
0157313,https://pubs.acs.org/page/policy/sharingguidelines,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Accounts of chemical research.,['eng'],['American Chemical Society.'],['Periodical'],"['Chemistry', 'Research']",['http://pubs.acs.org/journals/achre4/index.html'],True,True,['http://pubs.acs.org/journals/achre4/index.html']
0421520,https://www.springer.com/journal/10441/submission-guidelines,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Acta biotheoretica.,['eng'],"['Brill.', 'Springer']",['Periodical'],"['Biology', 'Zoology']",['https://link.springer.com/journal/10441'],True,True,['https://link.springer.com/journal/10441']
101654580,https://pubs.acs.org/page/4authors/submission/weo.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS infectious diseases.,['eng'],"['ACS Publications,']",['Periodical'],['Communicable Diseases'],['http://pubs.acs.org/journal/aidcbc'],True,True,['http://pubs.acs.org/journal/aidcbc']
101654580,https://pubs.acs.org/page/4authors/submission/graphics_template.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS infectious diseases.,['eng'],"['ACS Publications,']",['Periodical'],['Communicable Diseases'],['http://pubs.acs.org/journal/aidcbc'],True,True,['http://pubs.acs.org/journal/aidcbc']
101654580,https://pubs.acs.org/page/4authors/file-designations.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS infectious diseases.,['eng'],"['ACS Publications,']",['Periodical'],['Communicable Diseases'],['http://pubs.acs.org/journal/aidcbc'],True,True,['http://pubs.acs.org/journal/aidcbc']
101654580,https://pubs.acs.org/page/4authors/file-designations.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS infectious diseases.,['eng'],"['ACS Publications,']",['Periodical'],['Communicable Diseases'],['http://pubs.acs.org/journal/aidcbc'],True,True,['http://pubs.acs.org/journal/aidcbc']
101654580,https://pubs.acs.org/page/4authors/submission/tex.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS infectious diseases.,['eng'],"['ACS Publications,']",['Periodical'],['Communicable Diseases'],['http://pubs.acs.org/journal/aidcbc'],True,True,['http://pubs.acs.org/journal/aidcbc']
101654580,https://pubs.acs.org/page/4authors/submission/software.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS infectious diseases.,['eng'],"['ACS Publications,']",['Periodical'],['Communicable Diseases'],['http://pubs.acs.org/journal/aidcbc'],True,True,['http://pubs.acs.org/journal/aidcbc']
101313589,https://pubs.acs.org/page/books/submission/authors/index.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS nano.,['eng'],['American Chemical Society'],['Periodical'],['Nanotechnology'],['http://pubs.acs.org/journals/ancac3/index.html'],True,True,['http://pubs.acs.org/journals/ancac3/index.html']
101654670,https://pubs.acs.org/page/policy/sharingguidelines,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS biomaterials science & engineering.,['eng'],"['American Chemical Society,']",['Periodical'],"['Biocompatible Materials', 'Bioengineering']",['http://pubs.acs.org/journal/abseba'],True,True,['http://pubs.acs.org/journal/abseba']
101654580,https://pubs.acs.org/page/books/submission/editors/index.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS infectious diseases.,['eng'],"['ACS Publications,']",['Periodical'],['Communicable Diseases'],['http://pubs.acs.org/journal/aidcbc'],True,True,['http://pubs.acs.org/journal/aidcbc']
0157313,https://pubs.acs.org/page/styleguide/about,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Accounts of chemical research.,['eng'],['American Chemical Society.'],['Periodical'],"['Chemistry', 'Research']",['http://pubs.acs.org/journals/achre4/index.html'],True,True,['http://pubs.acs.org/journals/achre4/index.html']
101575075,https://pubs.acs.org/page/books/submission/editors/index.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS synthetic biology.,['eng'],"['American Chemical Society,']",['Periodical'],"['Genetic Engineering', 'Synthetic Biology']",['http://pubs.acs.org/journal/asbcd6'],True,True,['http://pubs.acs.org/journal/asbcd6']
101525337,https://pubs.acs.org/page/styleguide,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS chemical neuroscience.,['eng'],['American Chemical Society'],['Periodical'],"['Nervous System \n                 chemistry', 'Neurosciences']","['https://www.ncbi.nlm.nih.gov/pmc/journals/1791/', 'http://pubs.acs.org/journal/acncdm']",True,True,['http://pubs.acs.org/journal/acncdm']
101282906,https://pubs.acs.org/page/4authors/submission/weo.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS chemical biology.,['eng'],"['American Chemical Society,']",['Periodical'],"['Biochemistry', 'Biology']",['http://pubs.acs.org/journals/acbcct/index.html'],True,True,['http://pubs.acs.org/journals/acbcct/index.html']
101282906,https://pubs.acs.org/page/4authors/submission/graphics_template.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS chemical biology.,['eng'],"['American Chemical Society,']",['Periodical'],"['Biochemistry', 'Biology']",['http://pubs.acs.org/journals/acbcct/index.html'],True,True,['http://pubs.acs.org/journals/acbcct/index.html']
101282906,https://pubs.acs.org/page/4authors/file-designations.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS chemical biology.,['eng'],"['American Chemical Society,']",['Periodical'],"['Biochemistry', 'Biology']",['http://pubs.acs.org/journals/acbcct/index.html'],True,True,['http://pubs.acs.org/journals/acbcct/index.html']
101282906,https://pubs.acs.org/page/4authors/file-designations.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS chemical biology.,['eng'],"['American Chemical Society,']",['Periodical'],"['Biochemistry', 'Biology']",['http://pubs.acs.org/journals/acbcct/index.html'],True,True,['http://pubs.acs.org/journals/acbcct/index.html']
101575075,https://pubs.acs.org/page/books/submission/authors/index.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS synthetic biology.,['eng'],"['American Chemical Society,']",['Periodical'],"['Genetic Engineering', 'Synthetic Biology']",['http://pubs.acs.org/journal/asbcd6'],True,True,['http://pubs.acs.org/journal/asbcd6']
101525337,https://pubs.acs.org/page/policy/sharingguidelines,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS chemical neuroscience.,['eng'],['American Chemical Society'],['Periodical'],"['Nervous System \n                 chemistry', 'Neurosciences']","['https://www.ncbi.nlm.nih.gov/pmc/journals/1791/', 'http://pubs.acs.org/journal/acncdm']",True,True,['http://pubs.acs.org/journal/acncdm']
101575075,https://pubs.acs.org/page/policy/manuscript_transfer/index.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS synthetic biology.,['eng'],"['American Chemical Society,']",['Periodical'],"['Genetic Engineering', 'Synthetic Biology']",['http://pubs.acs.org/journal/asbcd6'],True,True,['http://pubs.acs.org/journal/asbcd6']
101282906,https://pubs.acs.org/page/4authors/submission/software.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS chemical biology.,['eng'],"['American Chemical Society,']",['Periodical'],"['Biochemistry', 'Biology']",['http://pubs.acs.org/journals/acbcct/index.html'],True,True,['http://pubs.acs.org/journals/acbcct/index.html']
101669031,https://pubs.acs.org/page/policy/manuscript_transfer/index.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS sensors.,['eng'],"['American Chemical Society,']",['Periodical'],['Biosensing Techniques'],['http://pubs.acs.org/journal/ascefj'],True,True,['http://pubs.acs.org/journal/ascefj']
101575075,https://pubs.acs.org/page/4authors/submission_guide,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS synthetic biology.,['eng'],"['American Chemical Society,']",['Periodical'],"['Genetic Engineering', 'Synthetic Biology']",['http://pubs.acs.org/journal/asbcd6'],True,True,['http://pubs.acs.org/journal/asbcd6']
101654670,https://pubs.acs.org/page/styleguide/about,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS biomaterials science & engineering.,['eng'],"['American Chemical Society,']",['Periodical'],"['Biocompatible Materials', 'Bioengineering']",['http://pubs.acs.org/journal/abseba'],True,True,['http://pubs.acs.org/journal/abseba']
101654580,https://pubs.acs.org/page/styleguide,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS infectious diseases.,['eng'],"['ACS Publications,']",['Periodical'],['Communicable Diseases'],['http://pubs.acs.org/journal/aidcbc'],True,True,['http://pubs.acs.org/journal/aidcbc']
101669031,https://pubs.acs.org/page/4authors/submission/howtosubmit.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS sensors.,['eng'],"['American Chemical Society,']",['Periodical'],['Biosensing Techniques'],['http://pubs.acs.org/journal/ascefj'],True,True,['http://pubs.acs.org/journal/ascefj']
101669031,https://pubs.acs.org/page/4authors/submission/tex.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS sensors.,['eng'],"['American Chemical Society,']",['Periodical'],['Biosensing Techniques'],['http://pubs.acs.org/journal/ascefj'],True,True,['http://pubs.acs.org/journal/ascefj']
101669031,https://pubs.acs.org/page/ascefj/submission/ascefj_templates.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS sensors.,['eng'],"['American Chemical Society,']",['Periodical'],['Biosensing Techniques'],['http://pubs.acs.org/journal/ascefj'],True,True,['http://pubs.acs.org/journal/ascefj']
101313589,https://pubs.acs.org/page/4authors/submission/howtosubmit.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS nano.,['eng'],['American Chemical Society'],['Periodical'],['Nanotechnology'],['http://pubs.acs.org/journals/ancac3/index.html'],True,True,['http://pubs.acs.org/journals/ancac3/index.html']
101575075,https://pubs.acs.org/page/4authors/submission/weo.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS synthetic biology.,['eng'],"['American Chemical Society,']",['Periodical'],"['Genetic Engineering', 'Synthetic Biology']",['http://pubs.acs.org/journal/asbcd6'],True,True,['http://pubs.acs.org/journal/asbcd6']
101575075,https://pubs.acs.org/page/4authors/submission/graphics_template.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS synthetic biology.,['eng'],"['American Chemical Society,']",['Periodical'],"['Genetic Engineering', 'Synthetic Biology']",['http://pubs.acs.org/journal/asbcd6'],True,True,['http://pubs.acs.org/journal/asbcd6']
101575075,https://pubs.acs.org/page/4authors/file-designations.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS synthetic biology.,['eng'],"['American Chemical Society,']",['Periodical'],"['Genetic Engineering', 'Synthetic Biology']",['http://pubs.acs.org/journal/asbcd6'],True,True,['http://pubs.acs.org/journal/asbcd6']
101575075,https://pubs.acs.org/page/4authors/file-designations.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS synthetic biology.,['eng'],"['American Chemical Society,']",['Periodical'],"['Genetic Engineering', 'Synthetic Biology']",['http://pubs.acs.org/journal/asbcd6'],True,True,['http://pubs.acs.org/journal/asbcd6']
101575075,https://pubs.acs.org/page/4authors/submission/tex.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS synthetic biology.,['eng'],"['American Chemical Society,']",['Periodical'],"['Genetic Engineering', 'Synthetic Biology']",['http://pubs.acs.org/journal/asbcd6'],True,True,['http://pubs.acs.org/journal/asbcd6']
101575075,https://pubs.acs.org/page/4authors/submission/software.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS synthetic biology.,['eng'],"['American Chemical Society,']",['Periodical'],"['Genetic Engineering', 'Synthetic Biology']",['http://pubs.acs.org/journal/asbcd6'],True,True,['http://pubs.acs.org/journal/asbcd6']
101654580,https://pubs.acs.org/page/policy/sharingguidelines,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS infectious diseases.,['eng'],"['ACS Publications,']",['Periodical'],['Communicable Diseases'],['http://pubs.acs.org/journal/aidcbc'],True,True,['http://pubs.acs.org/journal/aidcbc']
101282906,https://pubs.acs.org/page/books/submission/authors/index.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS chemical biology.,['eng'],"['American Chemical Society,']",['Periodical'],"['Biochemistry', 'Biology']",['http://pubs.acs.org/journals/acbcct/index.html'],True,True,['http://pubs.acs.org/journals/acbcct/index.html']
14520300R,https://ojs.ptbioch.edu.pl/index.php/abp/about/submissions,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Acta biochimica Polonica.,['mul'],['Panstwowe Wydawnictwo Naukowe'],['Periodical'],['Biochemistry'],['https://ojs.ptbioch.edu.pl/index.php/abp/about'],True,False,['https://ojs.ptbioch.edu.pl/index.php/abp/about']
101525337,https://pubs.acs.org/page/styleguide/about,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS chemical neuroscience.,['eng'],['American Chemical Society'],['Periodical'],"['Nervous System \n                 chemistry', 'Neurosciences']","['https://www.ncbi.nlm.nih.gov/pmc/journals/1791/', 'http://pubs.acs.org/journal/acncdm']",True,True,['http://pubs.acs.org/journal/acncdm']
101525337,https://pubs.acs.org/page/books/submission/editors/index.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS chemical neuroscience.,['eng'],['American Chemical Society'],['Periodical'],"['Nervous System \n                 chemistry', 'Neurosciences']","['https://www.ncbi.nlm.nih.gov/pmc/journals/1791/', 'http://pubs.acs.org/journal/acncdm']",True,True,['http://pubs.acs.org/journal/acncdm']
101282906,https://pubs.acs.org/page/4authors/submission_guide,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS chemical biology.,['eng'],"['American Chemical Society,']",['Periodical'],"['Biochemistry', 'Biology']",['http://pubs.acs.org/journals/acbcct/index.html'],True,True,['http://pubs.acs.org/journals/acbcct/index.html']
101282906,https://pubs.acs.org/page/policy/manuscript_transfer/index.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS chemical biology.,['eng'],"['American Chemical Society,']",['Periodical'],"['Biochemistry', 'Biology']",['http://pubs.acs.org/journals/acbcct/index.html'],True,True,['http://pubs.acs.org/journals/acbcct/index.html']
101669031,https://pubs.acs.org/page/books/submission/index.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS sensors.,['eng'],"['American Chemical Society,']",['Periodical'],['Biosensing Techniques'],['http://pubs.acs.org/journal/ascefj'],True,True,['http://pubs.acs.org/journal/ascefj']
101669031,https://pubs.acs.org/page/policy/manuscript_transfer/index.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS sensors.,['eng'],"['American Chemical Society,']",['Periodical'],['Biosensing Techniques'],['http://pubs.acs.org/journal/ascefj'],True,True,['http://pubs.acs.org/journal/ascefj']
101247110,https://journals.matheo.si/index.php/ACSi,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Acta chimica Slovenica.,['eng'],"['Slovenian Chemical Society,']",['Periodical'],['Chemical Phenomena'],['https://journals.matheo.si/index.php/ACSi'],True,True,['https://journals.matheo.si/index.php/ACSi']
101313589,https://pubs.acs.org/page/4authors/submission_guide,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS nano.,['eng'],['American Chemical Society'],['Periodical'],['Nanotechnology'],['http://pubs.acs.org/journals/ancac3/index.html'],True,True,['http://pubs.acs.org/journals/ancac3/index.html']
101669031,https://pubs.acs.org/page/4authors/submission_guide,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS sensors.,['eng'],"['American Chemical Society,']",['Periodical'],['Biosensing Techniques'],['http://pubs.acs.org/journal/ascefj'],True,True,['http://pubs.acs.org/journal/ascefj']
101654580,https://pubs.acs.org/page/styleguide/about,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS infectious diseases.,['eng'],"['ACS Publications,']",['Periodical'],['Communicable Diseases'],['http://pubs.acs.org/journal/aidcbc'],True,True,['http://pubs.acs.org/journal/aidcbc']
101575075,https://pubs.acs.org/page/styleguide,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS synthetic biology.,['eng'],"['American Chemical Society,']",['Periodical'],"['Genetic Engineering', 'Synthetic Biology']",['http://pubs.acs.org/journal/asbcd6'],True,True,['http://pubs.acs.org/journal/asbcd6']
0407123,http://www.achot.cz,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Acta chirurgiae orthopaedicae et traumatologiae Cechoslovaca.,"['cze', 'eng']","['Avicenum,', 'Scientia Medica']",['Periodical'],"['Orthopedics', 'Wounds and Injuries']",['http://www.achot.cz'],True,True,['http://www.achot.cz']
101313589,https://pubs.acs.org/page/4authors/submission/weo.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS nano.,['eng'],['American Chemical Society'],['Periodical'],['Nanotechnology'],['http://pubs.acs.org/journals/ancac3/index.html'],True,True,['http://pubs.acs.org/journals/ancac3/index.html']
101313589,https://pubs.acs.org/page/4authors/submission/graphics_template.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS nano.,['eng'],['American Chemical Society'],['Periodical'],['Nanotechnology'],['http://pubs.acs.org/journals/ancac3/index.html'],True,True,['http://pubs.acs.org/journals/ancac3/index.html']
101313589,https://pubs.acs.org/page/4authors/file-designations.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS nano.,['eng'],['American Chemical Society'],['Periodical'],['Nanotechnology'],['http://pubs.acs.org/journals/ancac3/index.html'],True,True,['http://pubs.acs.org/journals/ancac3/index.html']
101313589,https://pubs.acs.org/page/4authors/file-designations.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS nano.,['eng'],['American Chemical Society'],['Periodical'],['Nanotechnology'],['http://pubs.acs.org/journals/ancac3/index.html'],True,True,['http://pubs.acs.org/journals/ancac3/index.html']
101313589,https://pubs.acs.org/page/4authors/submission/software.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS nano.,['eng'],['American Chemical Society'],['Periodical'],['Nanotechnology'],['http://pubs.acs.org/journals/ancac3/index.html'],True,True,['http://pubs.acs.org/journals/ancac3/index.html']
101669031,https://pubs.acs.org/page/4authors/submission/weo.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS sensors.,['eng'],"['American Chemical Society,']",['Periodical'],['Biosensing Techniques'],['http://pubs.acs.org/journal/ascefj'],True,True,['http://pubs.acs.org/journal/ascefj']
101669031,https://pubs.acs.org/page/4authors/submission/graphics_template.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS sensors.,['eng'],"['American Chemical Society,']",['Periodical'],['Biosensing Techniques'],['http://pubs.acs.org/journal/ascefj'],True,True,['http://pubs.acs.org/journal/ascefj']
101669031,https://pubs.acs.org/page/4authors/file-designations.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS sensors.,['eng'],"['American Chemical Society,']",['Periodical'],['Biosensing Techniques'],['http://pubs.acs.org/journal/ascefj'],True,True,['http://pubs.acs.org/journal/ascefj']
101669031,https://pubs.acs.org/page/4authors/file-designations.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS sensors.,['eng'],"['American Chemical Society,']",['Periodical'],['Biosensing Techniques'],['http://pubs.acs.org/journal/ascefj'],True,True,['http://pubs.acs.org/journal/ascefj']
101669031,https://pubs.acs.org/page/4authors/submission/software.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS sensors.,['eng'],"['American Chemical Society,']",['Periodical'],['Biosensing Techniques'],['http://pubs.acs.org/journal/ascefj'],True,True,['http://pubs.acs.org/journal/ascefj']
101575075,https://pubs.acs.org/page/policy/sharingguidelines,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS synthetic biology.,['eng'],"['American Chemical Society,']",['Periodical'],"['Genetic Engineering', 'Synthetic Biology']",['http://pubs.acs.org/journal/asbcd6'],True,True,['http://pubs.acs.org/journal/asbcd6']
0370301,https://www.prolekare.cz/en/specialist-agreement,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Acta chirurgiae plasticae.,['eng'],['Galen Prague'],['Periodical'],"['Surgery, Plastic']",['http://www.prolekare.cz/en/acta-chirurgiae-plasticae'],True,True,['http://www.prolekare.cz/en/acta-chirurgiae-plasticae']
101669031,https://pubs.acs.org/page/books/submission/editors/index.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS sensors.,['eng'],"['American Chemical Society,']",['Periodical'],['Biosensing Techniques'],['http://pubs.acs.org/journal/ascefj'],True,True,['http://pubs.acs.org/journal/ascefj']
101282906,https://pubs.acs.org/page/styleguide,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS chemical biology.,['eng'],"['American Chemical Society,']",['Periodical'],"['Biochemistry', 'Biology']",['http://pubs.acs.org/journals/acbcct/index.html'],True,True,['http://pubs.acs.org/journals/acbcct/index.html']
0370571,https://www.tandfonline.com/loi/tacb20,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Acta chirurgica Belgica.,"['fre', 'dut', 'eng']","['Acta Medica Belgica', 'Taylor & Francis']",['Periodical'],['General Surgery'],['http://www.tandfonline.com/loi/tacb20'],True,True,['http://www.tandfonline.com/loi/tacb20']
101669031,https://pubs.acs.org/page/books/submission/authors/index.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS sensors.,['eng'],"['American Chemical Society,']",['Periodical'],['Biosensing Techniques'],['http://pubs.acs.org/journal/ascefj'],True,True,['http://pubs.acs.org/journal/ascefj']
101282906,https://pubs.acs.org/page/policy/sharingguidelines,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS chemical biology.,['eng'],"['American Chemical Society,']",['Periodical'],"['Biochemistry', 'Biology']",['http://pubs.acs.org/journals/acbcct/index.html'],True,True,['http://pubs.acs.org/journals/acbcct/index.html']
101575075,https://pubs.acs.org/page/styleguide/about,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS synthetic biology.,['eng'],"['American Chemical Society,']",['Periodical'],"['Genetic Engineering', 'Synthetic Biology']",['http://pubs.acs.org/journal/asbcd6'],True,True,['http://pubs.acs.org/journal/asbcd6']
101669031,https://pubs.acs.org/page/styleguide,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS sensors.,['eng'],"['American Chemical Society,']",['Periodical'],['Biosensing Techniques'],['http://pubs.acs.org/journal/ascefj'],True,True,['http://pubs.acs.org/journal/ascefj']
101313589,https://pubs.acs.org/page/styleguide,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS nano.,['eng'],['American Chemical Society'],['Periodical'],['Nanotechnology'],['http://pubs.acs.org/journals/ancac3/index.html'],True,True,['http://pubs.acs.org/journals/ancac3/index.html']
0370306,https://www.tandfonline.com/loi/yacb20,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Acta clinica Belgica.,['eng'],"['Acta Clinica Belgica', 'Taylor & Francis']",['Periodical'],['Medicine'],['http://www.tandfonline.com/loi/yacb20'],True,True,['http://www.tandfonline.com/loi/yacb20']
101669031,https://pubs.acs.org/page/policy/sharingguidelines,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS sensors.,['eng'],"['American Chemical Society,']",['Periodical'],['Biosensing Techniques'],['http://pubs.acs.org/journal/ascefj'],True,True,['http://pubs.acs.org/journal/ascefj']
101313589,https://pubs.acs.org/page/policy/sharingguidelines,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS nano.,['eng'],['American Chemical Society'],['Periodical'],['Nanotechnology'],['http://pubs.acs.org/journals/ancac3/index.html'],True,True,['http://pubs.acs.org/journals/ancac3/index.html']
0370301,https://www.prolekare.cz/en/registration/step-1-personal-information,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Acta chirurgiae plasticae.,['eng'],['Galen Prague'],['Periodical'],"['Surgery, Plastic']",['http://www.prolekare.cz/en/acta-chirurgiae-plasticae'],True,True,['http://www.prolekare.cz/en/acta-chirurgiae-plasticae']
9425483,https://hrcak.srce.hr/acta-clinica-croatica,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Acta clinica Croatica.,['eng'],"['Klinička bolnica ""Sestre milosrdnice"" :', 'Institut za kliničko-medicinska istrazivanja u Zagrebu,', 'Sestre Milosrdnice University Hospital, Institute for Clinical Medical Research,']",['Periodical'],['Clinical Medicine'],"['https://www.ncbi.nlm.nih.gov/pmc/journals/3604/', 'http://hrcak.srce.hr/acta-clinica-croatica']",True,True,['http://hrcak.srce.hr/acta-clinica-croatica']
101282906,https://pubs.acs.org/page/styleguide/about,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,ACS chemical biology.,['eng'],"['American Chemical Society,']",['Periodical'],"['Biochemistry', 'Biology']",['http://pubs.acs.org/journals/acbcct/index.html'],True,True,['http://pubs.acs.org/journals/acbcct/index.html']
101620182,https://onlinelibrary.wiley.com/journal/s20532733,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,"Acta crystallographica. Section A, Foundations and advances.",['eng'],"['John Wiley & Sons Ltd,']",['Periodical'],['Crystallography'],['http://onlinelibrary.wiley.com/journal/10.1107/S20532733'],True,True,['http://onlinelibrary.wiley.com/journal/10.1107/S20532733']
