id,Unnamed: 0,title,languages,publisher,publication_types,mesh_headings,urls_raw,is_periodical,is_english,urls,url,cheers_matches,entreq_matches,moose_matches,cherries_matches,arrive_matches,arrive_domain_matches,care_matches,care_domain_matches,prisma_matches,coreq_matches,consort_matches,consort_domain_matches,agree_matches,agree_domain_matches,EQUATOR_matches,EQUATOR_domain_domain_matches,cheers,entreq,moose,cherries,arrive,care,prisma,coreq,consort,agree,EQUATOR,Guidelines
0121103,133,Advances in experimental medicine and biology.,['eng'],"['Plenum Press.', 'Kluwer Academic/Plenum Publishers']",['Periodical'],"['Biology', 'Medicine']",['https://link.springer.com/bookseries/5584'],True,True,['https://link.springer.com/bookseries/5584'],https://link.springer.com/bookseries/5584,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
100971443,136,"Advances in gerontology = Uspekhi gerontologii 
             / Rossiĭskai︠a︡ akademii︠a︡ nauk, Gerontologicheskoe obshchestvo.","['eng', 'rus']","['Ėskulap,']",['Periodical'],['Geriatrics'],['http://www.gersociety.ru/information/uspexi/'],True,True,['http://www.gersociety.ru/information/uspexi/'],http://www.gersociety.ru/information/uspexi/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101090746,137,Advances in health care management.,['eng'],"['JAI,', 'Emerald']",[],"['Delivery of Health Care \n                 methods \n                 organization & administration', 'Health Services Administration']",['http://www.emeraldinsight.com/series/ahcm'],False,True,['http://www.emeraldinsight.com/series/ahcm'],https://www.emerald.com/insight/publication/issn/1474-8231,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
9612021,138,Advances in health sciences education : theory and practice.,['eng'],"['Kluwer Academic Publishers,', 'Springer Netherlands']",['Periodical'],"['Education, Dental', 'Education, Medical', 'Education, Nursing', 'Physical Therapy Specialty \n                 education']",['https://link.springer.com/journal/10459'],True,True,['https://link.springer.com/journal/10459'],https://www.springer.com/journal/10459,,,,,,,['CARE'],,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,True
9612021,138,Advances in health sciences education : theory and practice.,['eng'],"['Kluwer Academic Publishers,', 'Springer Netherlands']",['Periodical'],"['Education, Dental', 'Education, Medical', 'Education, Nursing', 'Physical Therapy Specialty \n                 education']",['https://link.springer.com/journal/10459'],True,True,['https://link.springer.com/journal/10459'],https://www.springer.com/journal/10459/submission-guidelines,['CHEERS'],,,,['ARRIVE'],,['CARE'],,"['PRISMA', 'Prisma']",['COREQ'],['CONSORT'],,['AGREE'],,['EQUATOR Network'],"['http://www.equator-network.org/', 'http://www.equator-network.org/reporting-guidelines/consort/', 'http://www.equator-network.org/reporting-guidelines/spirit-2013-statement-defining-standard-protocol-items-for-clinical-trials/', 'http://www.equator-network.org/reporting-guidelines/strobe/', 'http://www.equator-network.org/reporting-guidelines/prisma/', 'http://www.equator-network.org/reporting-guidelines/prisma-protocols/', 'http://www.equator-network.org/reporting-guidelines/stard/', 'http://www.equator-network.org/reporting-guidelines/tripod-statement/', 'http://www.equator-network.org/reporting-guidelines/care/', 'http://www.equator-network.org/reporting-guidelines/the-agree-reporting-checklist-a-tool-to-improve-reporting-of-clinical-practice-guidelines/', 'http://www.equator-network.org/reporting-guidelines/right-statement/', 'http://www.equator-network.org/reporting-guidelines/srqr/', 'http://www.equator-network.org/reporting-guidelines/coreq/', 'http://www.equator-network.org/reporting-guidelines/improving-bioscience-research-reporting-the-arrive-guidelines-for-reporting-animal-research/', 'http://www.equator-network.org/reporting-guidelines/squire/', 'http://www.equator-network.org/reporting-guidelines/cheers/']",True,False,False,False,True,True,True,True,True,True,True,True
101276222,142,Advances in medical sciences.,['eng'],"['Medical University of Białystok,', 'Elsevier']",[],['Medicine'],"['http://www.advms.pl/', 'http://www.sciencedirect.com/science/journal/18961126']",False,True,"['http://www.advms.pl/', 'http://www.sciencedirect.com/science/journal/18961126']",http://www.advms.pl/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
9813115,144,Advances in mind-body medicine.,['eng'],"['Churchill Livingstone,', 'InnoVision Communications']",['Periodical'],"['Mind-Body Relations, Metaphysical', 'Psychophysiology', 'Psychosomatic Medicine']",['http://www.advancesjournal.com/'],True,True,['http://www.advancesjournal.com/'],http://www.advancesjournal.com/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101571545,146,Advances in neurobiology.,['eng'],"['Springer,']",['Periodical'],['Nervous System Physiological Phenomena'],['https://link.springer.com/bookseries/8787'],True,True,['https://link.springer.com/bookseries/8787'],https://link.springer.com/bookseries/8787,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101540874,147,Advances in nutrition.,['eng'],['American Society for Nutrition'],['Periodical'],"['Nutritional Physiological Phenomena', 'Nutritional Sciences']","['https://academic.oup.com/advances', 'https://www.ncbi.nlm.nih.gov/pmc/journals/1420/']",True,True,['https://academic.oup.com/advances'],https://academic.oup.com/crawlprevention/governor?content=%2fadvances,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
0242534,148,Advances in oto-rhino-laryngology.,['eng'],['Karger'],['Periodical'],['Otolaryngology'],['http://www.karger.com/BookSeries/Home/223874'],True,True,['http://www.karger.com/BookSeries/Home/223874'],https://www.karger.com/BookSeries/Home/223874,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
9104803,151,Advances in peritoneal dialysis.,['eng'],"['Peritoneal Dialysis Bulletin, Inc.,']",['Congress'],['Peritoneal Dialysis'],['http://www.advancesinpd.com/'],False,True,['http://www.advancesinpd.com/'],http://www.advancesinpd.com/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
100913944,153,Advances in physiology education.,['eng'],"['American Physiological Society,']",['Periodical'],"['Physiology \n                 education', 'Teaching']",['https://journals.physiology.org/journal/advances'],True,True,['https://journals.physiology.org/journal/advances'],https://journals.physiology.org/journal/advances,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
100913944,153,Advances in physiology education.,['eng'],"['American Physiological Society,']",['Periodical'],"['Physiology \n                 education', 'Teaching']",['https://journals.physiology.org/journal/advances'],True,True,['https://journals.physiology.org/journal/advances'],https://journals.physiology.org/submit,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
100913944,153,Advances in physiology education.,['eng'],"['American Physiological Society,']",['Periodical'],"['Physiology \n                 education', 'Teaching']",['https://journals.physiology.org/journal/advances'],True,True,['https://journals.physiology.org/journal/advances'],https://journals.physiology.org/flexsubmit,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
100913944,153,Advances in physiology education.,['eng'],"['American Physiological Society,']",['Periodical'],"['Physiology \n                 education', 'Teaching']",['https://journals.physiology.org/journal/advances'],True,True,['https://journals.physiology.org/journal/advances'],https://journals.physiology.org/author-info.manuscript-formatting-requirements,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
100913944,153,Advances in physiology education.,['eng'],"['American Physiological Society,']",['Periodical'],"['Physiology \n                 education', 'Teaching']",['https://journals.physiology.org/journal/advances'],True,True,['https://journals.physiology.org/journal/advances'],https://journals.physiology.org/author-info.preparing-figures,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
100913944,153,Advances in physiology education.,['eng'],"['American Physiological Society,']",['Periodical'],"['Physiology \n                 education', 'Teaching']",['https://journals.physiology.org/journal/advances'],True,True,['https://journals.physiology.org/journal/advances'],https://journals.physiology.org/author-info.preparing-figures.pdfs,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
100913944,153,Advances in physiology education.,['eng'],"['American Physiological Society,']",['Periodical'],"['Physiology \n                 education', 'Teaching']",['https://journals.physiology.org/journal/advances'],True,True,['https://journals.physiology.org/journal/advances'],https://journals.physiology.org/author-info.preparing-figures.illustrator,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
100913944,153,Advances in physiology education.,['eng'],"['American Physiological Society,']",['Periodical'],"['Physiology \n                 education', 'Teaching']",['https://journals.physiology.org/journal/advances'],True,True,['https://journals.physiology.org/journal/advances'],https://journals.physiology.org/author-info.preparing-figures.photoshop,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
100913944,153,Advances in physiology education.,['eng'],"['American Physiological Society,']",['Periodical'],"['Physiology \n                 education', 'Teaching']",['https://journals.physiology.org/journal/advances'],True,True,['https://journals.physiology.org/journal/advances'],https://journals.physiology.org/author-info.preparing-figures.powerpoint,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
100913944,153,Advances in physiology education.,['eng'],"['American Physiological Society,']",['Periodical'],"['Physiology \n                 education', 'Teaching']",['https://journals.physiology.org/journal/advances'],True,True,['https://journals.physiology.org/journal/advances'],https://journals.physiology.org/pb-assets/images/custom-pages/ifa/preparingfigures/pdf/joboptions/aps_pdf_v9-1511366491603.joboptions,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
100913944,153,Advances in physiology education.,['eng'],"['American Physiological Society,']",['Periodical'],"['Physiology \n                 education', 'Teaching']",['https://journals.physiology.org/journal/advances'],True,True,['https://journals.physiology.org/journal/advances'],https://journals.physiology.org/pb-assets/images/custom-pages/ifa/preparingfigures/pdf/joboptions/aps_pdf_v9%20(mac).joboptions,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
0101303,155,Advances in psychosomatic medicine.,['eng'],['Karger.'],['Periodical'],['Psychosomatic Medicine'],['http://www.karger.com/BookSeries/Home/223875'],True,True,['http://www.karger.com/BookSeries/Home/223875'],https://www.karger.com/BookSeries/Home/223875,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101697329,156,Advances in respiratory medicine.,['eng'],"['Via Medica,']",['Periodical'],['Respiratory Tract Diseases'],['https://journals.viamedica.pl/advances_in_respiratory_medicine'],True,True,['https://journals.viamedica.pl/advances_in_respiratory_medicine'],https://journals.viamedica.pl/advances_in_respiratory_medicine,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101734172,157,Advances in rheumatology.,['eng'],"['BioMed Central,']",['Periodical'],"['Arthritis', 'Collagen Diseases', 'Rheumatic Diseases']",['https://advancesinrheumatology.biomedcentral.com/'],True,True,['https://advancesinrheumatology.biomedcentral.com/'],https://advancesinrheumatology.biomedcentral.com/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101734172,157,Advances in rheumatology.,['eng'],"['BioMed Central,']",['Periodical'],"['Arthritis', 'Collagen Diseases', 'Rheumatic Diseases']",['https://advancesinrheumatology.biomedcentral.com/'],True,True,['https://advancesinrheumatology.biomedcentral.com/'],https://advancesinrheumatology.biomedcentral.com/submission-guidelines,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101734172,157,Advances in rheumatology.,['eng'],"['BioMed Central,']",['Periodical'],"['Arthritis', 'Collagen Diseases', 'Rheumatic Diseases']",['https://advancesinrheumatology.biomedcentral.com/'],True,True,['https://advancesinrheumatology.biomedcentral.com/'],https://advancesinrheumatology.biomedcentral.com/submission-guidelines/aims-and-scope,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101734172,157,Advances in rheumatology.,['eng'],"['BioMed Central,']",['Periodical'],"['Arthritis', 'Collagen Diseases', 'Rheumatic Diseases']",['https://advancesinrheumatology.biomedcentral.com/'],True,True,['https://advancesinrheumatology.biomedcentral.com/'],https://advancesinrheumatology.biomedcentral.com/submission-guidelines/promoting-your-publication,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101734172,157,Advances in rheumatology.,['eng'],"['BioMed Central,']",['Periodical'],"['Arthritis', 'Collagen Diseases', 'Rheumatic Diseases']",['https://advancesinrheumatology.biomedcentral.com/'],True,True,['https://advancesinrheumatology.biomedcentral.com/'],https://advancesinrheumatology.biomedcentral.com/submission-guidelines/manuscript-transfers,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101734172,157,Advances in rheumatology.,['eng'],"['BioMed Central,']",['Periodical'],"['Arthritis', 'Collagen Diseases', 'Rheumatic Diseases']",['https://advancesinrheumatology.biomedcentral.com/'],True,True,['https://advancesinrheumatology.biomedcentral.com/'],https://advancesinrheumatology.biomedcentral.com/submission-guidelines/peer-review-policy,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101734172,157,Advances in rheumatology.,['eng'],"['BioMed Central,']",['Periodical'],"['Arthritis', 'Collagen Diseases', 'Rheumatic Diseases']",['https://advancesinrheumatology.biomedcentral.com/'],True,True,['https://advancesinrheumatology.biomedcentral.com/'],https://advancesinrheumatology.biomedcentral.com/submission-guidelines/conditions-of-publication,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101734172,157,Advances in rheumatology.,['eng'],"['BioMed Central,']",['Periodical'],"['Arthritis', 'Collagen Diseases', 'Rheumatic Diseases']",['https://advancesinrheumatology.biomedcentral.com/'],True,True,['https://advancesinrheumatology.biomedcentral.com/'],https://advancesinrheumatology.biomedcentral.com/submission-guidelines/prepare-supporting-information,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101734172,157,Advances in rheumatology.,['eng'],"['BioMed Central,']",['Periodical'],"['Arthritis', 'Collagen Diseases', 'Rheumatic Diseases']",['https://advancesinrheumatology.biomedcentral.com/'],True,True,['https://advancesinrheumatology.biomedcentral.com/'],https://advancesinrheumatology.biomedcentral.com/submission-guidelines/preparing-your-manuscript,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101734172,157,Advances in rheumatology.,['eng'],"['BioMed Central,']",['Periodical'],"['Arthritis', 'Collagen Diseases', 'Rheumatic Diseases']",['https://advancesinrheumatology.biomedcentral.com/'],True,True,['https://advancesinrheumatology.biomedcentral.com/'],https://advancesinrheumatology.biomedcentral.com/submission-guidelines/copyright,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101734172,157,Advances in rheumatology.,['eng'],"['BioMed Central,']",['Periodical'],"['Arthritis', 'Collagen Diseases', 'Rheumatic Diseases']",['https://advancesinrheumatology.biomedcentral.com/'],True,True,['https://advancesinrheumatology.biomedcentral.com/'],https://advancesinrheumatology.biomedcentral.com/submission-guidelines/language-editing-services,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101734172,157,Advances in rheumatology.,['eng'],"['BioMed Central,']",['Periodical'],"['Arthritis', 'Collagen Diseases', 'Rheumatic Diseases']",['https://advancesinrheumatology.biomedcentral.com/'],True,True,['https://advancesinrheumatology.biomedcentral.com/'],https://advancesinrheumatology.biomedcentral.com/submission-guidelines/fees-and-funding,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101734172,157,Advances in rheumatology.,['eng'],"['BioMed Central,']",['Periodical'],"['Arthritis', 'Collagen Diseases', 'Rheumatic Diseases']",['https://advancesinrheumatology.biomedcentral.com/'],True,True,['https://advancesinrheumatology.biomedcentral.com/'],https://advancesinrheumatology.biomedcentral.com/submission-guidelines/preparing-your-manuscript/review,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101734172,157,Advances in rheumatology.,['eng'],"['BioMed Central,']",['Periodical'],"['Arthritis', 'Collagen Diseases', 'Rheumatic Diseases']",['https://advancesinrheumatology.biomedcentral.com/'],True,True,['https://advancesinrheumatology.biomedcentral.com/'],https://advancesinrheumatology.biomedcentral.com/submission-guidelines/preparing-your-manuscript/editorial,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101734172,157,Advances in rheumatology.,['eng'],"['BioMed Central,']",['Periodical'],"['Arthritis', 'Collagen Diseases', 'Rheumatic Diseases']",['https://advancesinrheumatology.biomedcentral.com/'],True,True,['https://advancesinrheumatology.biomedcentral.com/'],https://advancesinrheumatology.biomedcentral.com/submission-guidelines/preparing-your-manuscript/letter,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101734172,157,Advances in rheumatology.,['eng'],"['BioMed Central,']",['Periodical'],"['Arthritis', 'Collagen Diseases', 'Rheumatic Diseases']",['https://advancesinrheumatology.biomedcentral.com/'],True,True,['https://advancesinrheumatology.biomedcentral.com/'],https://advancesinrheumatology.biomedcentral.com/submission-guidelines/preparing-your-manuscript/position-article-and-guidelines,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
8611864,160,Advances in therapy.,['eng'],"['Health Communications Inc.,', 'Health Communications Inc.']",['Periodical'],"['Diagnosis', 'Drug Therapy', 'Equipment and Supplies']",['https://link.springer.com/journal/12325'],True,True,['https://link.springer.com/journal/12325'],https://www.springer.com/journal/12325,,,,,,,['CARE'],,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,True
8611864,160,Advances in therapy.,['eng'],"['Health Communications Inc.,', 'Health Communications Inc.']",['Periodical'],"['Diagnosis', 'Drug Therapy', 'Equipment and Supplies']",['https://link.springer.com/journal/12325'],True,True,['https://link.springer.com/journal/12325'],https://www.springer.com/journal/12325/submission-guidelines,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101654770,163,Aerospace medicine and human performance.,['eng'],"['Aerospace Medical Association,']",['Periodical'],"['Aerospace Medicine', 'Space Flight']",['https://www.ingentaconnect.com/content/asma/amhp'],True,True,['https://www.ingentaconnect.com/content/asma/amhp'],https://www.ingentaconnect.com/content/asma/amhp,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
7701756,164,Aesthetic plastic surgery.,"['eng', 'eng']",['Springer-Verlag.'],['Periodical'],"['Esthetics', 'Surgery, Plastic']",['https://link.springer.com/journal/266'],True,True,['https://link.springer.com/journal/266'],https://www.springer.com/journal/266,,,,,,,['CARE'],,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,True
7701756,164,Aesthetic plastic surgery.,"['eng', 'eng']",['Springer-Verlag.'],['Periodical'],"['Esthetics', 'Surgery, Plastic']",['https://link.springer.com/journal/266'],True,True,['https://link.springer.com/journal/266'],https://www.springer.com/journal/266/submission-guidelines,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
9707469,165,"Aesthetic surgery journal 
             / the American Society for Aesthetic Plastic surgery.",['eng'],"['Mosby-Year Book,', 'Oxford University Press']",['Periodical'],"['Surgery, Plastic']",['https://academic.oup.com/asj'],True,True,['https://academic.oup.com/asj'],https://academic.oup.com/crawlprevention/governor?content=%2fasj,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101146510,167,African journal of AIDS research : AJAR.,['eng'],"['NISC,']",['Periodical'],"['Acquired Immunodeficiency Syndrome', 'Africa']",['http://www.tandfonline.com/loi/raar20'],True,True,['http://www.tandfonline.com/loi/raar20'],https://www.tandfonline.com/loi/raar20,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101255062,168,African journal of paediatric surgery : AJPS.,['eng'],"['Dept. of Surgery, Jos University Teaching Hospital', 'Medknow Publications']",['Periodical'],"['Child', 'Infant', 'Surgical Procedures, Operative']","['https://www.ncbi.nlm.nih.gov/pmc/journals/3011/', 'http://www.afrjpaedsurg.org/currentissue.asp']",True,True,['http://www.afrjpaedsurg.org/currentissue.asp'],https://www.afrjpaedsurg.org/currentissue.asp?sabs=n,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101255062,168,African journal of paediatric surgery : AJPS.,['eng'],"['Dept. of Surgery, Jos University Teaching Hospital', 'Medknow Publications']",['Periodical'],"['Child', 'Infant', 'Surgical Procedures, Operative']","['https://www.ncbi.nlm.nih.gov/pmc/journals/3011/', 'http://www.afrjpaedsurg.org/currentissue.asp']",True,True,['http://www.afrjpaedsurg.org/currentissue.asp'],https://www.afrjpaedsurg.org/submitarticle.asp,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101520860,169,African journal of primary health care & family medicine.,['eng'],['OpenJournals Pub.'],['Periodical'],"['Family Health', 'Primary Health Care']","['http://www.phcfm.org/index.php/phcfm/index', 'https://www.ncbi.nlm.nih.gov/pmc/journals/2761/']",True,True,['http://www.phcfm.org/index.php/phcfm/index'],https://phcfm.org/index.php/phcfm/index,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101520860,169,African journal of primary health care & family medicine.,['eng'],['OpenJournals Pub.'],['Periodical'],"['Family Health', 'Primary Health Care']","['http://www.phcfm.org/index.php/phcfm/index', 'https://www.ncbi.nlm.nih.gov/pmc/journals/2761/']",True,True,['http://www.phcfm.org/index.php/phcfm/index'],https://phcfm.org/index.php/phcfm/pages/view/submission-guidelines,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101520860,169,African journal of primary health care & family medicine.,['eng'],['OpenJournals Pub.'],['Periodical'],"['Family Health', 'Primary Health Care']","['http://www.phcfm.org/index.php/phcfm/index', 'https://www.ncbi.nlm.nih.gov/pmc/journals/2761/']",True,True,['http://www.phcfm.org/index.php/phcfm/index'],https://phcfm.org/index.php/phcfm/pages/view/reviewer-guidelines,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101520860,169,African journal of primary health care & family medicine.,['eng'],['OpenJournals Pub.'],['Periodical'],"['Family Health', 'Primary Health Care']","['http://www.phcfm.org/index.php/phcfm/index', 'https://www.ncbi.nlm.nih.gov/pmc/journals/2761/']",True,True,['http://www.phcfm.org/index.php/phcfm/index'],https://phcfm.org/index.php/phcfm/pages/view/journal-information,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
9712263,170,African journal of reproductive health.,"['eng', 'fre']","[""Women's Health and Action Research Centre,""]",['Periodical'],"['Africa', 'Reproductive Medicine']","['https://www.ajrh.info/index.php/ajrh', 'http://www.bioline.org.br/rh']",True,True,"['https://www.ajrh.info/index.php/ajrh', 'http://www.bioline.org.br/rh']",https://www.ajrh.info/index.php/ajrh,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
9712263,170,African journal of reproductive health.,"['eng', 'fre']","[""Women's Health and Action Research Centre,""]",['Periodical'],"['Africa', 'Reproductive Medicine']","['https://www.ajrh.info/index.php/ajrh', 'http://www.bioline.org.br/rh']",True,True,"['https://www.ajrh.info/index.php/ajrh', 'http://www.bioline.org.br/rh']",http://www.bioline.org.br/rh,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
9712263,170,African journal of reproductive health.,"['eng', 'fre']","[""Women's Health and Action Research Centre,""]",['Periodical'],"['Africa', 'Reproductive Medicine']","['https://www.ajrh.info/index.php/ajrh', 'http://www.bioline.org.br/rh']",True,True,"['https://www.ajrh.info/index.php/ajrh', 'http://www.bioline.org.br/rh']",https://www.ajrh.info/index.php/ajrh/about/submissions,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
9712263,170,African journal of reproductive health.,"['eng', 'fre']","[""Women's Health and Action Research Centre,""]",['Periodical'],"['Africa', 'Reproductive Medicine']","['https://www.ajrh.info/index.php/ajrh', 'http://www.bioline.org.br/rh']",True,True,"['https://www.ajrh.info/index.php/ajrh', 'http://www.bioline.org.br/rh']",https://www.ajrh.info/index.php/ajrh/login?source=%2Findex.php%2Fajrh%2Fauthor%2Fsubmit,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
0375655,171,Age and ageing.,['eng'],"['Baillière, Tindall.', 'Oxford University Press']",['Periodical'],"['Aging', 'Geriatrics']",['https://academic.oup.com/ageing'],True,True,['https://academic.oup.com/ageing'],https://academic.oup.com/crawlprevention/governor?content=%2fageing,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
7502265,173,Aggressive behavior.,"['eng', 'eng']","['Liss.', 'Wiley-Liss']",['Periodical'],['Aggression'],['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-2337'],True,True,['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-2337'],https://onlinelibrary.wiley.com/journal/10982337,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
7502265,173,Aggressive behavior.,"['eng', 'eng']","['Liss.', 'Wiley-Liss']",['Periodical'],['Aggression'],['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-2337'],True,True,['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-2337'],https://onlinelibrary.wiley.com/page/journal/10982337/homepage/productinformation.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
7502265,173,Aggressive behavior.,"['eng', 'eng']","['Liss.', 'Wiley-Liss']",['Periodical'],['Aggression'],['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-2337'],True,True,['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-2337'],https://onlinelibrary.wiley.com/page/journal/21579032/homepage/productinformation.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
7502265,173,Aggressive behavior.,"['eng', 'eng']","['Liss.', 'Wiley-Liss']",['Periodical'],['Aggression'],['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-2337'],True,True,['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-2337'],https://onlinelibrary.wiley.com/page/journal/21579032/homepage/rrauthorguidelines.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101508617,174,Aging.,['eng'],"['Impact Journals, LLC']",['Periodical'],['Aging'],"['http://www.aging-us.com/', 'https://www.ncbi.nlm.nih.gov/pmc/journals/1105/']",True,True,['http://www.aging-us.com/'],https://www.aging-us.com:443/,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101130839,175,Aging cell.,['eng'],"['Blackwell Pub.,', 'Wiley-Blackwell']",['Periodical'],"['Aging \n                 physiology', 'Cellular Senescence \n                 physiology']","['https://www.ncbi.nlm.nih.gov/pmc/journals/2481/', 'http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1474-9726']",True,True,['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1474-9726'],https://onlinelibrary.wiley.com/journal/14749726,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101130839,175,Aging cell.,['eng'],"['Blackwell Pub.,', 'Wiley-Blackwell']",['Periodical'],"['Aging \n                 physiology', 'Cellular Senescence \n                 physiology']","['https://www.ncbi.nlm.nih.gov/pmc/journals/2481/', 'http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1474-9726']",True,True,['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1474-9726'],https://onlinelibrary.wiley.com/page/journal/14749726/homepage/productinformation.html,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False
101132995,176,Aging clinical and experimental research.,['eng'],"['Editrice Kurtis,', 'Springer']",['Periodical'],"['Aging', 'Geriatrics']",['https://link.springer.com/journal/40520'],True,True,['https://link.springer.com/journal/40520'],https://www.springer.com/journal/40520,,,,,,,['CARE'],,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,True
